name,init_E,opt_E,N_atoms,mean_displacement_A,max_displacement_A,mean_abs_charge_diff,max_abs_charge_diff,cell_00_0,cell_01_0,cell_02_0,cell_10_0,cell_11_0,cell_12_0,cell_20_0,cell_21_0,cell_22_0,cell_00_1,cell_01_1,cell_02_1,cell_10_1,cell_11_1,cell_12_1,cell_20_1,cell_21_1,cell_22_1,volume_0,volume_1,LCD_0,PLD_0,LFPD_0,density_0,VF_0,PV_0,LCD_1,PLD_1,LFPD_1,density_1,VF_1,PV_1,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,target
UHAXUW_clean,-873.6420491,-888.640589,128,0.475208363,1.082715247,0.011905078,0.03025,7.68,0,0,0,10.029,0,-1.699508397,0,25.72993329,7.378785379,0,0,-6.24E-06,9.972154079,0,-0.728672607,3.97E-05,26.13130483,1981.789448,1922.803725,5.09262,3.57011,4.96701,1.51761,0.446,0.293883,4.2321,3.41715,4.23117,1.56416,0.413,0.264039,98.6528,169.1612,275.6742,428.7564,3264,5112,5884,4536,14,26,40,58,66,164,202,162,10.6715,21.9708,32.726,37.854,2.8561,24.9106,30.1665,45.968,2304,2112,2016,3216,1,5,7,11,25,60,90,105,2.1904,5.9496,7.9772,10.878,0,-6.29,-6.02,-8.61,0,196,294,461,0,0,0,0,0,13,17,34,0,3.38,4.97,8.93,93.97525,197.5336,286.9229,298.001,520.5,943,1224,1016,14,29,42,46,71,170,230,222,6.59435,14.7228,19.8407,19.0134,8.72456,10.6182,16.25792,8.4512,90.4,69.6,106.4,22.4,1,1.4,2.2,1.2,2.2,6,7,4,0.65808,0.85008,1.143,0.453,119.08,144.188,179.7140912,60.1300912,0,0.594,1.156,0.868,0,3.2,3.8,5.2,0,0,0,0,0,-1.4,0,0.4,0,0.026,0.234,0.296,0,-3.06,-3.205688,0.754312,5.37352,8.186626667,13.61962667,10.88,72.8,56.26666667,87.46666667,59.2,0.6,1,1.533333333,1.333333333,1.8,4.666666667,7.133333333,8,0.429133333,0.610973333,0.902893333,0.761786667,93.62,96.716,110.1973333,98.83733333,0,0.374,0.406666667,0.866666667,0,2.8,2.866666667,1.866666667,0,0,0,0,0,-0.733333333,-0.8,-1.333333333,0,0.034,0.032666667,-0.037333333,0,-1.02,-1.28,-6.32,1
UHISOU_clean,-162.7799486,-164.9998801,22,0.89541496,1.804633101,0.034833909,0.091772,6.9007,0,0,-0.434296199,7.459568329,0,-2.641637401,-0.186545426,7.815632224,5.036109518,0,0,3.782448388,6.232675228,0,-0.150425321,-0.270866465,8.247547068,402.3193848,258.8775954,4.50899,3.25805,4.44932,1.23297,0.521,0.422555,2.09157,1.16463,1.98682,1.91615,0.2782,0.145187,124.111,212.4544,432.1232,493.1584,944,2304,3200,3840,14,32,48,64,80,192,256,320,10.499,25.2288,34.1776,43.216,1.7161,18.0256,13.362,31.3876,144,384,288,672,1,4,4,8,16,32,48,80,1.9321,4.0588,4.2812,8.34,0,-8.52,-4.96,-13.48,0,16,24,40,0,0,0,0,0,8,4,12,0,2.64,2.48,5.12,169.3738,292.842,461.9708,539.529,874,1512,2336,2568,20,40,60,74,100,240,332,378,10.466,21.9912,32.1372,37.961,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJAQAY_clean,-1175.534115,-1192.720559,162,0.370430605,2.156769564,0.022490179,0.204826,12.3747,0,0,0,14.1946,0,-6.187239967,-4.674881423,13.20945464,13.39162124,0,0,0.659239465,14.01820171,0,-7.207538723,-5.392258703,12.96283765,2320.292444,2433.467465,3.85932,2.81387,3.84311,1.41324,0.4318,0.305539,4.38296,2.64341,4.38296,1.34751,0.4548,0.33751,269.3911,492.106,1299.2708,1508.546,3301,8756,13580,15508,31,72,138,192,218,616,986,1132,21.4967,57.0608,96.8042,128.4176,2.4025,31.57866667,24.28333333,59.768,625,1183.333333,1633.333333,2250,1,6,6.666666667,12.66666667,36,80,140,180,1.9321,6.106733333,8.2844,13.16793333,0,-11.07333333,-5.333333333,-18.92666667,0,102.6666667,101.3333333,226.6666667,0,0,0,0,0,22.66666667,16.66666667,46,0,3.946666667,3.306666667,8.133333333,272.4385,523.504,831.058,976.238,1261,2416,3598,3788,36,74,114,140,188,454,624,696,16.6404,37.5618,54.749,63.0228,10.9696,8.432,16.32106667,12.4167619,59,46,88.66666667,64.76190476,1,1,1.666666667,1.428571429,1,2.666666667,3.095238095,4.095238095,0.542766667,0.567233333,0.9225,0.775190476,36.98,67.8,86.52666667,82.12835076,0,0.756666667,0.756666667,1.304761905,0,1.666666667,1.666666667,3.333333333,0,0,0,0,0,-1.666666667,-1.428571429,-2.666666667,0,-0.033333333,-0.033333333,-0.019047619,0,-5.3,-5.3,-7.924486667,7.889066667,11.42844444,24.36284444,22.32177778,42.66666667,55.11111111,103.1111111,92.44444444,0.666666667,1.333333333,2.666666667,2.666666667,2.666666667,8,10.66666667,12.44444444,0.355266667,0.684577778,1.219911111,1.239377778,18.72666667,71.85281844,106.5046071,127.7046071,0,1.264444444,2.091111111,2.684444444,0,3.777777778,8.444444444,9.777777778,0,0,0,0,0,-1.333333333,0,-0.888888889,0,0.035555556,0.275555556,0.248888889,0,-6.490468889,-5.961875556,-9.961875556,0
UJAQEC_clean,-538.2652392,-546.6990227,76,0.886877433,2.162243163,0.040610211,0.200617,10.2067,0,0,-0.930535016,11.09073157,0,-3.503975695,-5.678326138,12.2224047,9.756683986,0,0,-1.187065405,10.45319963,0,-4.192235336,-6.409945897,10.24140015,1383.573399,1044.505709,4.46683,3.5414,4.46683,1.21484,0.5582,0.459485,3.63075,2.84464,3.5724,1.6092,0.4362,0.271067,279.1624,565.2608,1471.272,1499.84,4356,11040,18866,22656,30,76,148,192,236,680,1140,1384,20.6858,58.4584,101.6606,136.5392,3.5344,35.5696,25.615,81.451,729,1188,2389.5,2727,1,5.5,6,13.5,30.5,69,131,168.5,1.5876,5.0589,7.3647,12.5937,0,-8.58,-2.345,-17.945,0,104.5,73.5,263.5,0,0,0,0,0,18,9,42,0,2.915,1.715,7.015,267.5985,508.368,819.838,949.882,1260,2400,3586,3760,35,72,112,136,184,444,610,676,16.5035,37.0216,54.1792,61.9128,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,17.544,44.5136,41.452,64,96,176,160,1,2,5,5,4,14,20,22,0.5329,1.1242,2.1973,2.2265,28.09,119.78,195.645366,227.445366,0,1.78,4.26,5.15,0,4,18,20,0,0,0,0,0,-3,0,-1,0,-0.08,0.64,0.6,0,-12,-10.41422,-16.41422,0
UJAQUS_clean,-1070.85711,-1093.629632,160,1.540742763,3.866304992,0.026867113,0.134925,11.1099,0,0,0,13.8909,0,0,0,22.485,14.33802983,0,0,-0.003376732,13.78090484,0,0.001002077,0.000475383,15.7847961,3470.031575,3118.934036,7.15939,6.10118,7.07981,0.989707,0.6442,0.6509,6.40179,5.0531,6.37996,1.10112,0.6016,0.546354,114.2902,202.272,342.9114,383.904,2392,4032,4056,4608,13,28,38,48,66,152,188,216,9.5341,21.2576,26.9114,31.7112,2.7225,19.866,14.72625,34.59225,900,840,630,1470,1,3.5,3.5,7,12.5,25,37.5,60.5,1.7161,3.34705,3.53045,6.8775,0,-6.265,-3.15,-9.415,0,77,84,161,0,0,0,0,0,5.5,2,8,0,2.03,1.89,3.92,283.781,543.813,885.8188,1063.7352,1298,2496,3700,3912,38,78,124,154,202,492,668,732,17.3702,39.347,57.9148,66.3578,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,14.62,34.5032,45.6144,64,80,144,160,1,1.666666667,4,5.333333333,3,10.33333333,17.33333333,18,0.5329,0.936833333,1.849333333,2.199733333,28.09,99.81666667,180.9569107,202.2071547,0,1.483333333,3.73,5.086666667,0,3.333333333,14,22.66666667,0,0,0,0,0,-2.666666667,-2,0,0,-0.066666667,0.386666667,0.88,0,-10,-12.94281333,-9.885626667,0
UJEFOE01_clean,-947.5488894,-965.1193716,136,0.245297178,0.467286446,0.016099419,0.0587,8.344,0,0,-4.172036406,11.59145067,0,0,-2.615862363,17.36204562,8.422933159,0,0,-4.211481477,11.68399661,0,2.86E-06,-4.507311159,17.43582815,1679.240808,1715.921265,3.83078,2.52833,3.83078,1.9552,0.379,0.193843,3.97945,2.60183,3.96682,1.9134,0.3722,0.194523,366.8764,602.688,1838.6784,2286.912,21568,29184,29376,38400,40,96,192,288,288,768,1152,1536,31.4644,86.5488,139.5696,194.472,1.21,22.704,16.83,39.534,4900,3360,2520,5880,1,6,6,12,36,72,108,180,2.89,7.446,7.854,15.3,0,-14.04,-8.7,-22.74,0,372,384,756,0,0,0,0,0,24,18,42,0,5.82,5.58,11.4,154.4044,306.561,486.2404,592.192,694,1392,2080,2164,22,46,72,92,118,294,424,460,10.0678,23.331,34.8104,39.91,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UJOJAG_clean,-780.8622006,-796.0353598,116,0.177906665,0.368828807,0.017670086,0.100652,8.0291,0,0,0,13.475,0,0,-6.7375,11.66969232,7.647497459,0,0,1.73E-06,13.2886235,0,-1.10E-06,-6.64431263,11.50828538,1262.568781,1169.526216,3.29998,2.55281,3.29998,1.80226,0.3058,0.169676,3.42821,2.67916,3.42559,1.94564,0.2518,0.129417,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJEK_clean,-780.9614791,-796.0353552,116,0.173550996,0.373306292,0.017606362,0.098224,8.0463,0,0,0,13.5105,0,0,-6.75525,11.70043622,7.647155205,0,0,7.26E-08,13.28829891,0,2.56E-07,-6.644148939,11.50800409,1271.948994,1169.416724,3.40931,2.63318,3.40931,1.78897,0.31,0.173284,3.42743,2.67819,3.42481,1.94582,0.2518,0.129405,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJEK01_clean,-780.8786696,-796.0353567,116,0.172283088,0.370848462,0.018065198,0.095849,8.0567,0,0,0,13.5263,0,0,-6.76315,11.71411942,7.646980486,0,0,5.93E-07,13.28789088,0,-1.18E-06,-6.643942254,11.50764678,1276.573589,1169.317792,3.43538,2.64936,3.43538,1.78249,0.3104,0.174138,3.42683,2.67734,3.42683,1.94599,0.2518,0.129394,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJEK02_clean,-780.9141511,-796.0353509,116,0.178148443,0.381186676,0.017671397,0.097172,8.0644,0,0,0,13.4917,0,0,-6.74585,11.68415494,7.647045378,0,0,-2.14E-06,13.28798654,0,4.69E-06,-6.643989561,11.5077301,1271.264865,1169.3446,3.36988,2.60681,3.36988,1.78993,0.3098,0.173079,3.42716,2.67783,3.42716,1.94594,0.2516,0.129295,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJIO_clean,-780.5626515,-795.9809646,116,0.182595977,0.40570145,0.02013594,0.110074,8.0533,0,0,0,13.516,0,0,-6.758,11.70519936,7.636430945,0,0,-1.78E-07,13.27333443,0,-3.49E-07,-6.636666005,11.49504242,1274.092255,1165.147866,3.42382,2.63451,3.42382,1.78596,0.3178,0.177943,3.39037,2.67613,3.39037,1.95295,0.265,0.135692,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJIO01_clean,-780.7378882,-795.9809684,116,0.176072543,0.39476412,0.019352517,0.102212,8.0676,0,0,0,13.5068,0,0,-6.7534,11.69723192,7.636634751,0,0,-4.18E-06,13.2733602,0,7.52E-07,-6.636681231,11.49506834,1274.617648,1165.183852,3.41628,2.63515,3.41628,1.78523,0.3168,0.177457,3.39034,2.67614,3.39034,1.95289,0.2636,0.134979,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJIO02_clean,-780.7684726,-795.9809684,116,0.17569448,0.393045753,0.020016595,0.110623,8.0589,0,0,0,13.5114,0,0,-6.7557,11.70121564,7.636490996,0,0,1.07E-06,13.27337853,0,-2.39E-07,-6.636688777,11.49508561,1274.110519,1165.165277,3.39889,2.62225,3.39018,1.78594,0.3164,0.177162,3.39027,2.67598,3.39027,1.95292,0.2646,0.135489,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJIO03_clean,-780.7035254,-795.9809684,116,0.175974132,0.389075811,0.020341853,0.116339,8.0668,0,0,0,13.5324,0,0,-6.7662,11.71940217,7.636499329,0,0,1.47E-06,13.27329326,0,-1.86E-06,-6.636646138,11.49500999,1279.327025,1165.151399,3.46163,2.66428,3.46163,1.77865,0.319,0.179349,3.39035,2.6759,3.39035,1.95295,0.2638,0.135078,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJOJIO04_clean,-780.4574698,-795.980965,116,0.184074396,0.402229654,0.021203112,0.113854,8.0726,0,0,0,13.5274,0,0,-6.7637,11.71507205,7.636391228,0,0,-1.48E-06,13.27313452,0,1.14E-06,-6.636568556,11.49487263,1279.300971,1165.107048,3.44476,2.64977,3.43816,1.77869,0.3198,0.179795,3.39017,2.67577,3.39017,1.95302,0.2638,0.135073,49.688725,89.2828125,144.8285625,170.916,824.125,1026,1239,678.75,7.75,13.875,24,22.5,37.875,86.25,94.5,62.25,4.828675,8.7495375,13.346925,10.450125,2.4025,28.06275,35.08425,28.80675,625,1050,1012.5,2456.25,1,6,9,8.25,36,90,117,175.5,1.9321,6.255,7.923,10.080975,0,-8.805,-8.685,-5.7975,0,108,184.5,108,0,0,0,0,0,21,34.5,20.25,0,3.84,6.81,4.215,35.8887,52.258,70.98673333,74.36853333,169,236,245.3333333,233.3333333,4.666666667,7.333333333,10,10,17.33333333,37.33333333,34,18,2.230333333,3.6498,4.061,3.717,9.47138,8.058,12.67968,18.12144,50.9,43.8,55.65,74.55,1,1,1.5,2.1,1,2.5,3.6,3.3,0.5597,0.57288,0.71325,0.95841,61.345,76.501,79.0316763,92.6449812,0,0.414,0.8655,1.0905,0,0.9,3.75,5.55,0,0,0,0,0,-1.5,-2.1,-1.2,0,-0.018,0.15,0.264,0,-2.97,-2.2531995,-0.8453325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
