name,n_atom,ave_mass,Volume,Density,sg,Di,Df,Dif,VF,PV,ASA,NASA,topology,catention,dimension,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,KH,error,co2,co2_error,n2,n2_error
ic501801f_si_002_R,430,8.207627907,5729.47,1.02287,14,7.60747,3.15001,7.6036,0.5398,0.527732,0,1182.15,rtl,1,3,552.1673,1131.9816,2485.078,2769.2612,8960,17088,27288,32232,81,172,326,388,506,1284,1918,2668,35.3198,95.9976,155.1938,212.3748,2.8561,34.8816,26.79213333,72.01653333,2304,2304,4608,4768,1,6,6.666666667,14,36,80,144,228,2.1904,6.4824,8.9984,15.50053333,0,-10.5,-4.586666667,-18.95333333,0,240,224,572.6666667,0,0,0,0,0,22.66666667,16,46,0,4.5,3.786666667,10.24666667,463.9857,969.561,1654.3446,1962.531,1633,3564,5496,7272,76,156,276,318,432,1044,1500,2154,28.414,70.3164,108.642,144.9294,11.8336,8.772,19.9176,28.896,64,48,108,108,1,1,2,3.5,1,3,5.5,8.5,0.5329,0.5621,1.1023,1.52935,28.09,59.89,93.545,155.6115245,0,0.89,1.09,3.64,0,2,2.5,14.5,0,0,0,0,0,-2,-3.5,-5,0,-0.04,-0.05,0.46,0,-6,-7.05,-10.810665,6.7016,19.431,44.7748,41.244,37,108,160,190.5,1,3,7,7.5,9,30,43.5,67.5,0.6425,1.848,3.3585,4.34325,237.505,472.905,856.427842,1439.928921,0,-0.03,1.035,-1.8,0,0,15,3,0,0,0,0,0,-1,6.5,0,0,0.09,1.38,1.05,0,7.95,35.37867,59.539335,0.001054451,0.000528112,0.0014061,0.000897039,0.1068636,0.005356661
ic501801f_si_002_R,430,8.207627907,5729.47,1.02287,14,7.60747,3.15001,7.6036,0.5398,0.527732,0,1182.15,rtl,1,3,552.1673,1131.9816,2485.078,2769.2612,8960,17088,27288,32232,81,172,326,388,506,1284,1918,2668,35.3198,95.9976,155.1938,212.3748,2.8561,34.8816,26.79213333,72.01653333,2304,2304,4608,4768,1,6,6.666666667,14,36,80,144,228,2.1904,6.4824,8.9984,15.50053333,0,-10.5,-4.586666667,-18.95333333,0,240,224,572.6666667,0,0,0,0,0,22.66666667,16,46,0,4.5,3.786666667,10.24666667,463.9857,969.561,1654.3446,1962.531,1633,3564,5496,7272,76,156,276,318,432,1044,1500,2154,28.414,70.3164,108.642,144.9294,11.8336,8.772,19.9176,28.896,64,48,108,108,1,1,2,3.5,1,3,5.5,8.5,0.5329,0.5621,1.1023,1.52935,28.09,59.89,93.545,155.6115245,0,0.89,1.09,3.64,0,2,2.5,14.5,0,0,0,0,0,-2,-3.5,-5,0,-0.04,-0.05,0.46,0,-6,-7.05,-10.810665,6.7016,19.431,44.7748,41.244,37,108,160,190.5,1,3,7,7.5,9,30,43.5,67.5,0.6425,1.848,3.3585,4.34325,237.505,472.905,856.427842,1439.928921,0,-0.03,1.035,-1.8,0,0,15,3,0,0,0,0,0,-1,6.5,0,0,0.09,1.38,1.05,0,7.95,35.37867,59.539335,0.001054451,0.000528112,0.0014061,0.000897039,0.1068636,0.005356661
ic501849g_si_002_R,225,9.950404444,2348.14,1.58325,5,3.22746,1.24568,3.18463,0.3638,0.229781,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74E-06,1.15E-06,1.24E-06,3.44E-06,0.000121591,0.000210184
ic501898x_si_003_R,318,12.02459911,4355.29,1.4579,14,5.29869,1.7368,5.29842,0.3996,0.274093,0,192.464,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39E-05,2.08E-06,0.001269824,0.000406805,0.0470031,0.006942967
ic5021302_si_002_1_R,400,13.41593194,5950.47,1.49754,70,3.51002,1.23206,3.51002,0.3608,0.240929,0,5.53502,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90E-06,1.39E-06,0,0,0.000175864,0.000187506
ic5021302_si_002_2_R,384,13.31655056,5890.84,1.44143,70,4.20018,1.28361,3.53281,0.3826,0.26543,0,53.377,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58E-06,3.24E-06,0.00027256,0.000412162,0.00589487,0.002935535
ic5025197_si_003_R,272,9.597546971,3471.62,1.24869,14,3.1087,1.69586,2.93126,0.4192,0.335713,0,0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12E-05,3.31E-06,0,0,0,0
ic502643m_si_002_R,316,12.01374684,7491.56,0.841512,14,9.42014,8.82761,9.41336,0.7052,0.838015,2118.6,0,hwx,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000439844,0.000141062,0.000941656,0.000188093,0.1823586,0.008661119
ic502643m_si_003_R,320,12.15125,7505.29,0.860341,14,9.73912,8.64485,9.66258,0.6948,0.807587,2108.79,0,hww,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001664608,0.003226701,0.000638625,9.61E-05,0.1648768,0.008129246
ic502643m_si_005_R,332,12.01361446,7689.21,0.861384,14,9.34705,8.71968,9.33412,0.6826,0.792446,2023.63,0,hww,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000128058,1.86E-05,0.00048366,4.55E-05,0.1332187,0.003794154
ic502643m_si_007_R,352,12.02443182,9729.66,0.722395,14,7.33982,5.72376,7.30963,0.7438,1.02963,2728.1,0,hww,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000163955,3.89E-05,0.000657569,0.000132301,0.1808158,0.00557382
ic502643m_si_009_R,364,11.90307692,10155.8,0.708452,14,12.65358,11.14307,12.64775,0.7546,1.06514,2216.55,0,hww,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000207494,5.44E-05,0.000565444,0.000232477,0.1466076,0.01095432
ic502643m_si_010_R,372,11.78708602,10555,0.689851,14,12.47273,12.11649,12.47273,0.7574,1.09792,2154.33,0,hww,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000468876,9.22E-05,0.000779179,0.000242334,0.1637949,0.008063261
ic502725y_si_003_R,66,16.9778697,875.812,2.12454,15,3.44816,2.66795,3.27842,0.393,0.184981,0,9.93318,,1,3,244.7376,423.808,1620.7808,2108.032,17512,24576,25472,33792,26,64,160,256,224,640,1024,1408,19.3946,58.8672,111.3312,166.7904,1.69,35.776,26.52,62.296,8100,5760,4320,10080,1,8,8,16,64,128,192,320,3.0625,10.22,10.78,21,0,-17.12,-10,-27.12,0,656,672,1328,0,0,0,0,0,48,40,88,0,8.16,7.84,16,118.7144,219.096,337.3204,385.387,548,1008,1456,1420,16,32,48,58,80,192,256,250,7.4224,16.2624,23.0448,24.6794,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05E-06,2.94E-07,0.000156872,0.000296983,5.58E-05,5.46E-05
ic502730y_si_002_R,312,10.54398718,2992.34,1.82557,57,2.42799,1.43623,2.4226,0.3348,0.183395,0,0,bpq,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23E-15,4.04E-15,0,0,0,0
ic5b00130_si_002_R,202,9.163712871,2158.67,1.42395,18,4.15597,2.47633,3.82063,0.3876,0.272201,0,100.103,dia,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001322115,0.000274038,0.002792919,0.001686196,0.01266807,0.008907994
ic5b00561_si_002_4_R,340,11.29775294,5137.13,1.24165,15,6.49783,5.01269,6.49783,0.5166,0.416059,1136.2,0,hex,2,3,315.931,689.6078,1416.7086,2246.9484,4003,8884,18286,20088,43,98,188,304,286,838,1546,1860,25.6036,65.7492,126.4028,179.8452,3.61,30.65333333,46.18266667,87.476,841,1082.666667,2948.333333,2784,1,5,9.666666667,16,25,73.33333333,155,186.6666667,1.9044,5.1106,11.3298,15.1616,0,-6.633333333,-5.94,-15.64,0,107.6666667,178.6666667,368,0,0,0,0,0,10.33333333,17.33333333,42.66666667,0,3.196666667,5.13,11.09333333,138.9545,289.4462,444.0566,479.181,605,1286,1796,1596,20,42,64,74,106,260,364,354,8.9108,20.8678,30.0064,30.5338,10.1056,14.25306667,22.65626667,15.47466667,54,76.66666667,102.6666667,64.66666667,1,1.666666667,2.666666667,2,3,7.666666667,10.66666667,7.333333333,0.552633333,0.947366667,1.31,0.944733333,45.87,112.2166667,143.815076,117.9084093,0,0.623333333,1.183333333,1.48,0,1.333333333,5.333333333,6,0,0,0,0,0,-1.333333333,-1.333333333,-1.333333333,0,-0.026666667,0.226666667,0.213333333,0,-4.6,-2.671406667,-4.671406667,10.5376,16.014,33.9844,23.212,56.5,87,154,97,1,2,4,3,5,15,20,15,0.5477,1.1473,1.965,1.4171,41.425,155.375,215.722614,176.862614,0,1.18,1.775,2.22,0,2.5,8,9,0,0,0,0,0,-1,2,0,0,-0.05,0.34,0.32,0,-8.85,-4.00711,-7.00711,0.01072725,0.008906719,0.002424711,0.000489152,0.1765997,0.007702939
ic5b02108_si_002_1_R,176,9.773136364,1371.08,2.08321,98,1.69222,0.85597,1.31303,0.2094,0.100518,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00E-117,2.48E-116,0,0,0,0
ic5b02242_si_002_R,96,19.4141875,1504.87,2.05655,2,2.0958,0.91812,2.08815,0.3124,0.151905,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02565089,0.0292862,0,0,0,0
ic5b02973_si_002_R,195,10.83139106,3140.71,1.1167,147,11.40347,10.45852,11.40347,0.5524,0.49467,1041.45,0,nbo,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45E-06,2.05E-08,0.000295912,5.95E-05,0.08263936,0.003079509
ic6b00001_si_004_R,192,14.82156125,2881.7,1.63982,13,4.15822,3.45765,4.15822,0.4984,0.303936,399.668,44.75,sql,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90E-06,1.01E-07,0.000193271,4.29E-05,0.01883661,0.002736826
ic6b00081_si_001_R,306,9.865792157,4313.6,1.16215,167,7.28279,5.8047,7.28279,0.4822,0.414921,775.601,0,nbo,2,3,142.6059,287.6932,542.9276,955.034,1536,3532,6406,5156,19,40,74,120,114,328,530,448,11.8931,27.0616,50.8122,69.0616,3.6481,34.8384,60.3178,85.5298,784,1176,2072,2240,1,6,12,18,36,108,204,240,1.4641,5.445,11.132,13.8182,0,-6.78,-8.66,-10.4,0,126,262,424,0,0,0,0,0,18,38,68,0,2.76,5.32,10.36,162.958,362.3252,549.5584,592.2604,685,1586,2182,2002,25,54,82,92,136,332,454,432,11.0225,26.7814,38.257,37.794,9.2416,16.00053333,27.85653333,28.49493333,49,86.33333333,121.3333333,114.3333333,1,2,3.666666667,3.666666667,4,11.33333333,17.33333333,14.66666667,0.5625,1.15,1.8125,1.7025,54.76,157.62,246.7192807,210.7234853,0,0.816666667,1.983333333,1.773333333,0,1.666666667,8.333333333,9.333333333,0,0,0,0,0,-1.666666667,-1.333333333,0,0,-0.033333333,0.333333333,0.48,0,-6.5,-6.20711,-1.342813333,9.2416,16.2488,29.3664,27.8768,49,87.5,157.5,150.5,1,2,3.5,3.5,4,11,18,20,0.5625,1.1475,1.99875,2.01375,54.76,152.81,249.38,278.24,0,0.735,0.98,1.47,0,1.5,2,3,0,0,0,0,0,-1.5,-2,-3,0,-0.03,-0.04,-0.06,0,-5.85,-7.8,-11.7,2.04E-05,1.45E-06,0.000308547,5.53E-05,0.07035973,0.004515656
ic6b00276_si_008_R,514,14.47834694,19173.5,0.644518,12,13.57581,11.08052,13.57581,0.783,1.21486,2189.86,0,pcu,2,3,221.592925,411.042,858.4437,1457.5608,3151,6951,13366.5,13095,25.25,54.5,102,168,164,495.5,769.5,756,16.849175,40.46065,74.61915,104.6163,3.20964,31.00992,39.336,62.77428,797.4,1113,2705.4,2133,1,5.2,8.4,12.6,28,80.8,141.6,165.6,1.639,4.88672,9.37068,11.3286,0,-7.76,-6.3,-12.696,0,105.4,138.6,279.6,0,0,0,0,0,13.2,19.2,34.8,0,2.8,3.366,7.266,587.7894,1210.2204,1934.9068,2599.0814,6239,6684,10624,13020,82,176,276,370,452,1128,1612,1858,40.9147,93.1566,140.8584,177.437,10.63729231,13.12781538,19.91569231,33.88209231,57.07692308,71.07692308,95.38461538,183.6923077,1,1.461538462,2.461538462,3.846153846,2.384615385,6.230769231,10,16.61538462,0.546561538,0.8219,1.2852,2.169769231,40.39923077,88.94384615,178.7150526,244.1230769,0,0.520769231,1.76,1.678461538,0,1.076923077,5.692307692,3.538461538,0,0,0,0,0,-1.538461538,-2.461538462,-4.461538462,0,-0.021538462,0.089230769,-0.070769231,0,-4.061538462,-11.12635846,-12.69230769,9.600872727,16.36407273,31.87025455,43.92065455,373.5454545,136.9090909,266.7272727,306.7272727,1,2.090909091,3.636363636,5.636363636,5.363636364,13.90909091,21.27272727,29.81818182,0.776472727,1.333945455,2.259072727,3.082636364,212.0036364,246.7563636,392.3963636,579.0695435,0,0.237272727,0.463636364,2.685454545,0,8.272727273,16.54545455,43.09090909,0,0,0,0,0,-0.363636364,-0.727272727,-0.181818182,0,0.104545455,0.241818182,0.978181818,0,3.172727273,9.236363636,16.78965818,3.19E-06,6.00E-08,0.000825555,4.63E-05,0.1864949,0.006585075
ic6b00276_si_009_R,396,8.996030303,5170.98,1.14401,15,6.83672,5.86264,6.83672,0.526,0.459788,1185.07,0,,2,2,215.0148,419.5104,818.1146667,1200.55,2042.666667,4592,7266.666667,7428,27.33333333,58.66666667,106.6666667,144,165.3333333,436,661.3333333,685.3333333,14.28326667,35.5136,60.24133333,77.45013333,3.0357,30.8796,43.40385,42.11145,788,1146,1542,1633,1,5.5,8.5,9,30.5,79,127.5,163.5,1.6393,5.20325,8.14675,8.8756,0,-8.105,-9.24,-8.895,0,112,174,196.5,0,0,0,0,0,16.5,26,19.5,0,2.95,4.35,4.63,545.0688,1168.9104,2048.5348,2844.623,2168,4848,7468,9294,82,176,312,436,488,1266,1828,2020,33.5026,84.24,133.3296,167.774,10.6672,13.01892,20.7566,45.38016,57.25,70.5,113.15,194.25,1,1.45,2.45,5.45,2.35,6.15,12.85,21.65,0.54622,0.815405,1.412525,2.596135,40.0915,88.2175,194.6945,286.6391149,0,0.53,1.4805,2.9665,0,1.1,3.15,13.3,0,0,0,0,0,-1.55,-4.1,-4.05,0,-0.022,-0.09,0.559,0,-4.11,-13.23,-6.7767315,9.7471,20.566575,43.20485,43.077675,52.9375,113.625,191.9375,206.25,1,2.625,5.1875,5.4375,7.5,21.75,28.5,34.125,0.57585,1.561875,2.53340625,2.82031875,108.2875,250.441875,351.916421,455.7097436,0,0.496875,1.53,2.544375,0,1.125,9.75,10.6875,0,0,0,0,0,-0.3125,3.625,0.75,0,-0.01125,0.61125,0.4275,0,-2.38125,7.958085,0.92950125,4.34E-05,2.69E-06,0.001198254,0.00040386,0.1476799,0.01158322
ic6b00276_si_009_R,396,8.996030303,5170.98,1.14401,15,6.83672,5.86264,6.83672,0.526,0.459788,1185.07,0,,2,2,215.0148,419.5104,818.1146667,1200.55,2042.666667,4592,7266.666667,7428,27.33333333,58.66666667,106.6666667,144,165.3333333,436,661.3333333,685.3333333,14.28326667,35.5136,60.24133333,77.45013333,3.0357,30.8796,43.40385,42.11145,788,1146,1542,1633,1,5.5,8.5,9,30.5,79,127.5,163.5,1.6393,5.20325,8.14675,8.8756,0,-8.105,-9.24,-8.895,0,112,174,196.5,0,0,0,0,0,16.5,26,19.5,0,2.95,4.35,4.63,545.0688,1168.9104,2048.5348,2844.623,2168,4848,7468,9294,82,176,312,436,488,1266,1828,2020,33.5026,84.24,133.3296,167.774,10.6672,13.01892,20.7566,45.38016,57.25,70.5,113.15,194.25,1,1.45,2.45,5.45,2.35,6.15,12.85,21.65,0.54622,0.815405,1.412525,2.596135,40.0915,88.2175,194.6945,286.6391149,0,0.53,1.4805,2.9665,0,1.1,3.15,13.3,0,0,0,0,0,-1.55,-4.1,-4.05,0,-0.022,-0.09,0.559,0,-4.11,-13.23,-6.7767315,9.7471,20.566575,43.20485,43.077675,52.9375,113.625,191.9375,206.25,1,2.625,5.1875,5.4375,7.5,21.75,28.5,34.125,0.57585,1.561875,2.53340625,2.82031875,108.2875,250.441875,351.916421,455.7097436,0,0.496875,1.53,2.544375,0,1.125,9.75,10.6875,0,0,0,0,0,-0.3125,3.625,0.75,0,-0.01125,0.61125,0.4275,0,-2.38125,7.958085,0.92950125,4.34E-05,2.69E-06,0.001198254,0.00040386,0.1476799,0.01158322
ic6b00570_si_002_R,80,13.5861939,784.738,2.29994,9,2.22501,0.80776,2.22069,0.2636,0.114612,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95E-19,1.01E-18,0,0,0,0
ic6b00894_si_002_R,282,9.853460993,4168.61,1.10689,5,6.6542,4.59021,5.66293,0.5242,0.473579,1217.66,0,,3,3,83.8879,139.872,202.3112,299.472,1342,2328,2978,1632,11,20,28,36,48,112,126,88,7.4643,14.6236,21.0468,20.482,2.7225,21.384,25.245,54.846,900,900,1080,1920,1,4,6,12.66666667,16,40,74.66666667,112,1.7161,3.8776,6.0522,10.90793333,0,-6.36,-5.4,-12.34,0,90,144,316,0,0,0,0,0,6,5.333333333,22.66666667,0,2.28,3.24,8.266666667,180.6862,382.5,615.09272,743.6742,745.6,1627.2,2355.2,2378.4,27.6,58.4,93.6,118.8,152,381.6,550.4,590.8,11.7938,28.45304,42.57032,47.85828,10.5376,12.138,26.4604,24.32666667,56.5,66,119,98.16666667,1,1.5,3.166666667,3.166666667,2.5,7.833333333,12,11.33333333,0.5477,0.85855,1.54625,1.46335,41.425,113.565,178.4671783,182.421383,0,0.935,1.716666667,2.36,0,2,7.166666667,10,0,0,0,0,0,-2.166666667,-1.666666667,-1.833333333,0,-0.04,0.273333333,0.383333333,0,-6.9,-5.139258333,-6.524961667,10.5376,16.014,36.5836,27.088,56.5,87,154,118,1,2,4.5,3.5,5,16.5,24.5,19.5,0.5477,1.1473,2.11125,1.70585,41.425,155.375,246.828921,218.672614,0,1.18,2.44,2.465,0,2.5,11.5,9.5,0,0,0,0,0,-1.5,2,0,0,-0.05,0.52,0.31,0,-8.85,-4.510665,-8.95711,0.000207793,6.38E-05,0.003585263,0.00100555,0.3476963,0.02866437
ic6b01569_si_002_1_R,196,9.205253061,2285.3,1.31098,15,4.01842,3.02637,4.01842,0.4172,0.318234,0,94.6146,neb,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16E-05,7.93E-07,0.000692047,0.000336145,0.005584106,0.00069211
